timestamp,city,temperature,humidity,windSpeed,demand_mwh,hour,dayofweek,month,season,demand_zscore,anomaly_z,anomaly_if,cluster_kmeans,cluster_dbscan,cluster_hierarchical
2018-07-02 13:00:00,phoenix,0.652602988,0.21,0.075457875,0.059200794,13,0,7,3,-0.528588763,False,False,3,-1,-1
2018-07-02 13:00:00,san antonio,0.670167497,0.83,0.291575092,0.109131598,13,0,7,3,0.558657038,False,False,0,-1,-1
2018-07-02 13:00:00,san diego,0.545948393,0.78,0.12014652,0.032291342,13,0,7,3,-1.114543446,False,False,0,-1,-1
2018-07-02 13:00:00,san jose,0.496423721,0.82,0.18974359,0.142936391,13,0,7,3,1.294758104,False,False,0,-1,-1
2018-07-02 13:00:00,seattle,0.450430059,0.87,0.156043956,0.023707568,13,0,7,3,-1.301455572,False,False,0,-1,-1
2018-07-02 14:00:00,dallas,0.708736985,0.7,0.338461538,0.231910133,14,0,7,3,3.232165872,True,False,2,-1,-1
2018-07-02 14:00:00,houston,0.71679493,0.75,0.104395604,0.188933451,14,0,7,3,2.296346443,False,False,0,-1,-1
2018-07-02 14:00:00,la,0.548030783,0.79,0.100732601,0.15647384,14,0,7,3,1.589536753,False,False,0,-1,-1
2018-07-02 14:00:00,nyc,0.748755093,0.59,0.181684982,0.113399253,14,0,7,3,0.651585424,False,False,2,-1,-1
2018-07-02 14:00:00,philadelphia,0.752105025,0.65,0.0996337,0.085584709,14,0,7,3,0.04592232,False,False,2,-1,-1
